time,open_,high,low,close,volume,unknown
2023-03-14T12:25:00+0530,88.7925,88.7925,88.78,88.78,25,15652
2023-03-14T12:30:00+0530,88.78,88.7925,88.75,88.7925,13,15621
2023-03-14T12:35:00+0530,88.7925,88.7925,88.755,88.7675,6,15630
2023-03-14T12:40:00+0530,88.7675,88.805,88.7675,88.805,13,15632
2023-03-14T12:45:00+0530,88.805,88.84,88.805,88.825,21,15636
2023-03-14T12:50:00+0530,88.825,88.825,88.825,88.825,20,15643
2023-03-14T12:55:00+0530,88.825,88.825,88.79,88.79,99,15643
2023-03-14T13:00:00+0530,88.79,88.79,88.75,88.76,70,15579
2023-03-14T13:05:00+0530,88.76,88.76,88.7375,88.76,20,15578
2023-03-14T13:10:00+0530,88.76,88.76,88.7325,88.7325,10,15588
2023-03-14T13:15:00+0530,88.735,88.7675,88.72,88.74,80,15549
2023-03-14T13:20:00+0530,88.74,88.76,88.73,88.76,34,15549
2023-03-14T13:25:00+0530,88.76,88.785,88.7575,88.785,6,15573
2023-03-14T13:30:00+0530,88.785,88.785,88.785,88.785,0,15573
2023-03-14T13:35:00+0530,88.785,88.8325,88.785,88.8325,56,15582
2023-03-14T13:40:00+0530,88.8325,88.89,88.8325,88.875,131,15629
2023-03-14T13:45:00+0530,88.875,88.92,88.875,88.92,209,15820
2023-03-14T13:50:00+0530,88.92,88.92,88.91,88.91,47,15849
2023-03-14T13:55:00+0530,88.91,88.925,88.87,88.9225,96,15843
2023-03-14T14:00:00+0530,88.9225,88.9225,88.865,88.865,13,15857
2023-03-14T14:05:00+0530,88.865,88.895,88.85,88.85,8,15852
2023-03-14T14:10:00+0530,88.85,88.93,88.85,88.93,109,15898
2023-03-14T14:15:00+0530,88.93,88.93,88.87,88.87,17,15917
2023-03-14T14:20:00+0530,88.87,88.87,88.87,88.87,1,15909
2023-03-14T14:25:00+0530,88.87,88.955,88.87,88.955,168,15944
2023-03-14T14:30:00+0530,88.955,88.955,88.9,88.9,29,15967
2023-03-14T14:35:00+0530,88.9,88.9,88.85,88.8825,69,15967
2023-03-14T14:40:00+0530,88.8825,88.9,88.8825,88.9,23,15923
2023-03-14T14:45:00+0530,88.9,88.9475,88.9,88.9475,88,15948
2023-03-14T14:50:00+0530,88.9475,88.9575,88.9475,88.9575,20,16019
2023-03-14T14:55:00+0530,88.9575,88.9575,88.9075,88.9225,52,16021
2023-03-14T15:00:00+0530,88.9225,88.9225,88.92,88.9225,20,15991
2023-03-14T15:05:00+0530,88.9225,88.9225,88.87,88.87,66,15934
2023-03-14T15:10:00+0530,88.87,88.945,88.87,88.9425,72,15935
2023-03-14T15:15:00+0530,88.9425,88.98,88.905,88.98,477,16165
2023-03-14T15:20:00+0530,88.98,88.9875,88.9625,88.985,141,16472
2023-03-14T15:25:00+0530,88.985,89.05,88.985,89.04,580,16683
2023-03-14T15:30:00+0530,89.04,89.06,88.9975,89.0,506,16722
2023-03-14T15:35:00+0530,89.0,89.0375,89.0,89.0225,174,17173
2023-03-14T15:40:00+0530,89.0225,89.025,89.0175,89.02,76,17170
2023-03-14T15:45:00+0530,89.02,89.05,89.02,89.05,39,17124
2023-03-14T15:50:00+0530,89.05,89.0575,89.04,89.0425,21,17137
2023-03-14T15:55:00+0530,89.0425,89.055,89.04,89.055,67,17126
2023-03-14T16:00:00+0530,89.055,89.105,89.055,89.105,239,17114
2023-03-14T16:05:00+0530,89.105,89.1125,89.1025,89.1125,46,17163
2023-03-14T16:10:00+0530,89.1125,89.1125,89.0975,89.0975,1,17163
2023-03-14T16:15:00+0530,89.0975,89.0975,89.09,89.095,13,17165
2023-03-14T16:20:00+0530,89.095,89.095,89.07,89.0875,12,17165
2023-03-14T16:25:00+0530,89.0875,89.0875,89.0675,89.075,18,17169
2023-03-14T16:30:00+0530,89.075,89.0975,89.075,89.0975,42,17178
2023-03-14T16:35:00+0530,89.0975,89.0975,89.05,89.0625,27,17199
2023-03-14T16:40:00+0530,89.0625,89.0625,89.0525,89.0525,1,17199
2023-03-14T16:45:00+0530,89.0525,89.0525,89.0275,89.0475,17,17195
2023-03-14T16:50:00+0530,89.0475,89.0475,89.01,89.0475,94,17242
2023-03-14T16:55:00+0530,89.0475,89.07,89.045,89.055,76,17258
2023-03-15T09:00:00+0530,89.16,89.22,89.0,89.16,327,17402
2023-03-15T09:05:00+0530,89.16,89.18,89.16,89.18,59,17493
2023-03-15T09:10:00+0530,89.18,89.18,89.1575,89.165,96,17499
2023-03-15T09:15:00+0530,89.165,89.17,89.1625,89.1675,244,17583
2023-03-15T09:20:00+0530,89.1675,89.1675,89.125,89.13,913,18243
2023-03-15T09:25:00+0530,89.13,89.1775,89.13,89.1675,62,18543
2023-03-15T09:30:00+0530,89.1675,89.175,89.16,89.16,168,18558
2023-03-15T09:35:00+0530,89.16,89.18,89.16,89.1775,68,18611
2023-03-15T09:40:00+0530,89.1775,89.1775,89.155,89.155,1,18670
2023-03-15T09:45:00+0530,89.155,89.19,89.155,89.19,29,18676
2023-03-15T09:50:00+0530,89.19,89.19,89.19,89.19,0,18676
2023-03-15T09:55:00+0530,89.19,89.19,89.185,89.185,130,18696
2023-03-15T10:00:00+0530,89.185,89.2,89.185,89.2,570,18796
2023-03-15T10:05:00+0530,89.2,89.21,89.2,89.21,13,19335
2023-03-15T10:10:00+0530,89.21,89.2125,89.2,89.2,119,19328
2023-03-15T10:15:00+0530,89.2,89.2,89.19,89.19,5,19234
2023-03-15T10:20:00+0530,89.19,89.19,89.19,89.19,0,19234
2023-03-15T10:25:00+0530,89.19,89.22,89.19,89.22,50,19254
2023-03-15T10:30:00+0530,89.22,89.2325,89.21,89.2325,76,19311
2023-03-15T10:35:00+0530,89.2325,89.24,89.23,89.235,97,19314
2023-03-15T10:40:00+0530,89.235,89.235,89.2125,89.2325,160,19426
2023-03-15T10:45:00+0530,89.2325,89.2325,89.23,89.23,51,19527
2023-03-15T10:50:00+0530,89.23,89.23,89.2,89.2,33,19536
2023-03-15T10:55:00+0530,89.2,89.2,89.2,89.2,0,19536
2023-03-15T11:00:00+0530,89.2,89.2,89.19,89.19,50,19536
2023-03-15T11:05:00+0530,89.19,89.19,89.18,89.185,29,19537
2023-03-15T11:10:00+0530,89.185,89.2125,89.185,89.2125,16,19547
2023-03-15T11:15:00+0530,89.2125,89.2125,89.2,89.2,104,19555
2023-03-15T11:20:00+0530,89.2,89.205,89.1875,89.205,56,19653
2023-03-15T11:25:00+0530,89.205,89.215,89.2025,89.205,51,19674
2023-03-15T11:30:00+0530,89.205,89.2125,89.1975,89.2,41,19677
2023-03-15T11:35:00+0530,89.2,89.2,89.1975,89.1975,15,19679
2023-03-15T11:40:00+0530,89.1975,89.215,89.1725,89.1725,65,19691
2023-03-15T11:45:00+0530,89.1725,89.175,89.17,89.17,4,19685
2023-03-15T11:50:00+0530,89.17,89.185,89.17,89.185,20,19687
2023-03-15T11:55:00+0530,89.185,89.185,89.185,89.185,0,19687
2023-03-15T12:00:00+0530,89.185,89.2,89.18,89.2,38,19698
2023-03-15T12:05:00+0530,89.2,89.2,89.15,89.15,24,19690
2023-03-15T12:10:00+0530,89.15,89.15,89.1325,89.15,52,19735
2023-03-15T12:15:00+0530,89.15,89.1775,89.1475,89.1775,113,19636
2023-03-15T12:20:00+0530,89.1775,89.1775,89.1475,89.15,23,19636
2023-03-15T12:25:00+0530,89.15,89.1625,89.14,89.1625,26,19636
2023-03-15T12:30:00+0530,89.1625,89.1725,89.1625,89.1725,1,19643
2023-03-15T12:35:00+0530,89.1725,89.1725,89.1725,89.1725,0,19643
2023-03-15T12:40:00+0530,89.1725,89.1725,89.165,89.165,12,19643
2023-03-15T12:45:00+0530,89.165,89.195,89.165,89.195,205,19655
2023-03-15T12:50:00+0530,89.2125,89.215,89.17,89.205,440,19871
2023-03-15T12:55:00+0530,89.205,89.22,89.205,89.22,13,19921
2023-03-15T13:00:00+0530,89.22,89.22,89.17,89.17,8,19934
2023-03-15T13:05:00+0530,89.17,89.17,89.145,89.145,6,19928
2023-03-15T13:10:00+0530,89.145,89.175,89.145,89.175,32,19944
2023-03-15T13:15:00+0530,89.175,89.175,89.175,89.175,1,19939
2023-03-15T13:20:00+0530,89.175,89.175,89.1475,89.1625,37,19940
2023-03-15T13:25:00+0530,89.1625,89.19,89.1625,89.19,4,19941
2023-03-15T13:30:00+0530,89.19,89.225,89.19,89.225,32,19945
2023-03-15T13:35:00+0530,89.225,89.225,89.165,89.165,32,19932
2023-03-15T13:40:00+0530,89.165,89.22,89.16,89.22,209,19875
2023-03-15T13:45:00+0530,89.22,89.23,89.22,89.23,36,19967
2023-03-15T13:50:00+0530,89.23,89.235,89.225,89.235,37,20002
2023-03-15T13:55:00+0530,89.235,89.24,89.2325,89.24,26,20002
2023-03-15T14:00:00+0530,89.24,89.24,89.195,89.195,1,20017
2023-03-15T14:05:00+0530,89.195,89.195,89.19,89.19,13,20017
2023-03-15T14:10:00+0530,89.2125,89.2125,89.21,89.21,4,20022
2023-03-15T14:15:00+0530,89.21,89.22,89.21,89.22,110,20023
2023-03-15T14:20:00+0530,89.22,89.22,89.1875,89.2,2,20023
2023-03-15T14:25:00+0530,89.2,89.2,89.2,89.2,0,20023
2023-03-15T14:30:00+0530,89.2,89.2025,89.16,89.16,93,20024
2023-03-15T14:35:00+0530,89.16,89.16,89.12,89.13,15,19944
2023-03-15T14:40:00+0530,89.13,89.13,89.0975,89.0975,273,19701
2023-03-15T14:45:00+0530,89.0975,89.0975,89.05,89.05,527,19690
2023-03-15T14:50:00+0530,89.05,89.0525,89.0025,89.0025,242,19176
2023-03-15T14:55:00+0530,89.0025,89.005,88.9775,88.98,192,19078
2023-03-15T15:00:00+0530,88.98,88.98,88.92,88.92,123,18999
2023-03-15T15:05:00+0530,88.92,88.92,88.8475,88.89,403,18903
2023-03-15T15:10:00+0530,88.89,88.89,88.775,88.805,695,18677
2023-03-15T15:15:00+0530,88.805,88.8375,88.805,88.8375,37,18413
2023-03-15T15:20:00+0530,88.8375,88.88,88.83,88.855,183,18392
2023-03-15T15:25:00+0530,88.855,88.89,88.85,88.89,55,18363
2023-03-15T15:30:00+0530,88.89,88.89,88.84,88.84,84,18413
2023-03-15T15:35:00+0530,88.84,88.84,88.84,88.84,1,18331
2023-03-15T15:40:00+0530,88.84,88.8925,88.84,88.85,40,18347
2023-03-15T15:45:00+0530,88.85,88.85,88.85,88.85,5,18347
2023-03-15T15:50:00+0530,88.85,88.9,88.85,88.895,24,18337
2023-03-15T15:55:00+0530,88.895,88.895,88.85,88.85,88,18330
2023-03-15T16:00:00+0530,88.85,88.85,88.77,88.77,95,18216
2023-03-15T16:05:00+0530,88.77,88.77,88.6475,88.65,1916,17210
2023-03-15T16:10:00+0530,88.65,88.69,88.6275,88.6875,388,17154
2023-03-15T16:15:00+0530,88.6875,88.695,88.67,88.695,162,17105
2023-03-15T16:20:00+0530,88.695,88.695,88.655,88.655,16,17083
2023-03-15T16:25:00+0530,88.65,88.7,88.63,88.65,79,17070
2023-03-15T16:30:00+0530,88.65,88.68,88.6475,88.65,78,17058
2023-03-15T16:35:00+0530,88.65,88.65,88.5825,88.6,222,17011
2023-03-15T16:40:00+0530,88.6,88.6,88.55,88.55,172,17002
2023-03-15T16:45:00+0530,88.55,88.5725,88.5175,88.5175,70,16992
2023-03-15T16:50:00+0530,88.5175,88.5175,88.38,88.46,1526,16434
2023-03-15T16:55:00+0530,88.46,88.55,88.4525,88.55,319,16442
2023-03-16T09:00:00+0530,88.5,88.55,88.375,88.3975,332,16319
2023-03-16T09:05:00+0530,88.3975,88.41,88.34,88.34,222,16045
2023-03-16T09:10:00+0530,88.34,88.34,88.31,88.31,111,15987
2023-03-16T09:15:00+0530,88.31,88.32,88.31,88.32,8,15984
2023-03-16T09:20:00+0530,88.32,88.345,88.32,88.32,65,15977
2023-03-16T09:25:00+0530,88.3,88.315,88.3,88.315,531,15797
2023-03-16T09:30:00+0530,88.315,88.3525,88.315,88.325,45,15652
2023-03-16T09:35:00+0530,88.325,88.4,88.325,88.3675,331,15341
2023-03-16T09:40:00+0530,88.3675,88.39,88.3675,88.39,4,15340
2023-03-16T09:45:00+0530,88.39,88.4175,88.39,88.4175,33,15344
2023-03-16T09:50:00+0530,88.4175,88.4175,88.3675,88.37,23,15331
2023-03-16T09:55:00+0530,88.37,88.38,88.37,88.38,16,15313
2023-03-16T10:00:00+0530,88.38,88.3875,88.3525,88.3525,59,15299
2023-03-16T10:05:00+0530,88.3525,88.3675,88.3525,88.3525,16,15268
2023-03-16T10:10:00+0530,88.3525,88.3525,88.3525,88.3525,0,15268
2023-03-16T10:15:00+0530,88.3525,88.3525,88.3525,88.3525,0,15268
2023-03-16T10:20:00+0530,88.3525,88.375,88.33,88.33,128,15261
2023-03-16T10:25:00+0530,88.33,88.33,88.315,88.315,14,15149
2023-03-16T10:30:00+0530,88.315,88.315,88.3,88.305,198,14986
2023-03-16T10:35:00+0530,88.305,88.3425,88.3,88.3225,435,14776
2023-03-16T10:40:00+0530,88.3225,88.3225,88.285,88.285,15,14764
2023-03-16T10:45:00+0530,88.285,88.3425,88.28,88.3425,55,14715
2023-03-16T10:50:00+0530,88.3425,88.35,88.3175,88.35,60,14715
2023-03-16T10:55:00+0530,88.35,88.405,88.35,88.4,44,14722
2023-03-16T11:00:00+0530,88.4,88.4,88.4,88.4,0,14722
2023-03-16T11:05:00+0530,88.4,88.4,88.4,88.4,31,14731
2023-03-16T11:10:00+0530,88.4,88.4,88.4,88.4,0,14731
2023-03-16T11:15:00+0530,88.4,88.4,88.38,88.38,1,14710
2023-03-16T11:20:00+0530,88.38,88.38,88.35,88.35,5,14710
2023-03-16T11:25:00+0530,88.35,88.35,88.35,88.35,2,14708
2023-03-16T11:30:00+0530,88.35,88.38,88.34,88.38,33,14730
2023-03-16T11:35:00+0530,88.38,88.38,88.38,88.38,0,14730
2023-03-16T11:40:00+0530,88.38,88.38,88.38,88.38,3,14740
2023-03-16T11:45:00+0530,88.38,88.38,88.3375,88.3375,7,14740
2023-03-16T11:50:00+0530,88.3375,88.34,88.33,88.33,62,14744
2023-03-16T11:55:00+0530,88.33,88.33,88.33,88.33,1,14744
2023-03-16T12:00:00+0530,88.33,88.33,88.33,88.33,0,14744
2023-03-16T12:05:00+0530,88.33,88.33,88.33,88.33,0,14744
2023-03-16T12:10:00+0530,88.33,88.33,88.33,88.33,0,14744
2023-03-16T12:15:00+0530,88.33,88.33,88.33,88.33,0,14744
2023-03-16T12:20:00+0530,88.33,88.33,88.33,88.33,0,14744
2023-03-16T12:25:00+0530,88.33,88.335,88.33,88.335,100,14744
2023-03-16T12:30:00+0530,88.335,88.335,88.3,88.3,37,14844
2023-03-16T12:35:00+0530,88.3,88.305,88.28,88.28,72,14866
2023-03-16T12:40:00+0530,88.28,88.33,88.28,88.33,7,14865
2023-03-16T12:45:00+0530,88.33,88.3325,88.33,88.3325,53,14878
2023-03-16T12:50:00+0530,88.3325,88.36,88.3325,88.36,43,14883
2023-03-16T12:55:00+0530,88.36,88.36,88.36,88.36,0,14883
2023-03-16T13:00:00+0530,88.36,88.36,88.36,88.36,0,14883
2023-03-16T13:05:00+0530,88.36,88.36,88.36,88.36,0,14883
2023-03-16T13:10:00+0530,88.36,88.4,88.36,88.4,42,14912
2023-03-16T13:15:00+0530,88.4,88.42,88.4,88.42,217,14897
2023-03-16T13:20:00+0530,88.42,88.4575,88.42,88.4575,37,14892
2023-03-16T13:25:00+0530,88.46,88.4925,88.46,88.46,136,14933
2023-03-16T13:30:00+0530,88.46,88.47,88.45,88.46,78,14981
2023-03-16T13:35:00+0530,88.46,88.51,88.46,88.5,132,14957
2023-03-16T13:40:00+0530,88.5,88.5225,88.5,88.5225,9,14956
2023-03-16T13:45:00+0530,88.5225,88.58,88.5225,88.53,63,14945
2023-03-16T13:50:00+0530,88.53,88.53,88.495,88.53,37,14933
2023-03-16T13:55:00+0530,88.53,88.5675,88.53,88.53,37,14923
2023-03-16T14:00:00+0530,88.53,88.53,88.4625,88.4625,0,14923
2023-03-16T14:05:00+0530,88.4625,88.5,88.4625,88.48,137,14913
2023-03-16T14:10:00+0530,88.48,88.5125,88.48,88.5125,6,14905
2023-03-16T14:15:00+0530,88.5125,88.5125,88.5125,88.5125,0,14905
2023-03-16T14:20:00+0530,88.5125,88.5125,88.5125,88.5125,0,14905
2023-03-16T14:25:00+0530,88.5125,88.5125,88.4475,88.45,34,14915
2023-03-16T14:30:00+0530,88.45,88.45,88.4275,88.43,22,14907
2023-03-16T14:35:00+0530,88.43,88.43,88.43,88.43,7,14894
2023-03-16T14:40:00+0530,88.43,88.43,88.43,88.43,0,14894
2023-03-16T14:45:00+0530,88.43,88.45,88.43,88.43,21,14895
2023-03-16T14:50:00+0530,88.43,88.46,88.43,88.43,10,14902
2023-03-16T14:55:00+0530,88.43,88.4575,88.425,88.4575,23,14902
2023-03-16T15:00:00+0530,88.4575,88.4575,88.4325,88.4325,8,14892
2023-03-16T15:05:00+0530,88.4325,88.4325,88.4325,88.4325,3,14884
2023-03-16T15:10:00+0530,88.4325,88.4325,88.4325,88.4325,10,14884
2023-03-16T15:15:00+0530,88.4325,88.4325,88.4325,88.4325,0,14884
2023-03-16T15:20:00+0530,88.4325,88.5,88.4325,88.5,113,14894
2023-03-16T15:25:00+0530,88.5,88.52,88.495,88.52,57,14882
2023-03-16T15:30:00+0530,88.52,88.52,88.4975,88.52,42,14881
2023-03-16T15:35:00+0530,88.52,88.52,88.52,88.52,5,14881
2023-03-16T15:40:00+0530,88.52,88.5225,88.5025,88.5225,3,14871
2023-03-16T15:45:00+0530,88.5225,88.5225,88.5225,88.5225,0,14871
2023-03-16T15:50:00+0530,88.5225,88.5225,88.45,88.45,11,14870
2023-03-16T15:55:00+0530,88.45,88.45,88.4425,88.4425,21,14870
2023-03-16T16:00:00+0530,88.4425,88.45,88.4425,88.45,1,14854
2023-03-16T16:05:00+0530,88.45,88.45,88.45,88.45,10,14855
2023-03-16T16:10:00+0530,88.45,88.4675,88.45,88.4575,8,14856
2023-03-16T16:15:00+0530,88.4575,88.4575,88.4325,88.45,120,14845
2023-03-16T16:20:00+0530,88.45,88.46,88.435,88.435,19,14861
2023-03-16T16:25:00+0530,88.435,88.515,88.435,88.515,13,14861
2023-03-16T16:30:00+0530,88.515,88.5275,88.515,88.5275,19,14861
2023-03-16T16:35:00+0530,88.5275,88.5275,88.5,88.5025,7,14851
2023-03-16T16:40:00+0530,88.5025,88.5275,88.5025,88.5225,60,14851
2023-03-16T16:45:00+0530,88.5225,88.5475,88.5225,88.545,21,14829
2023-03-16T16:50:00+0530,88.545,88.5575,88.5325,88.5325,29,14816
2023-03-16T16:55:00+0530,88.5325,88.54,88.5025,88.54,57,14810
2023-03-17T09:00:00+0530,88.5025,88.5025,88.47,88.47,7,14791
2023-03-17T09:05:00+0530,88.47,88.51,88.47,88.4725,12,14796
2023-03-17T09:10:00+0530,88.4725,88.4725,88.45,88.45,43,14792
2023-03-17T09:15:00+0530,88.45,88.45,88.45,88.45,0,14792
2023-03-17T09:20:00+0530,88.45,88.45,88.4025,88.4025,21,14790
2023-03-17T09:25:00+0530,88.4025,88.42,88.4025,88.42,6,14790
2023-03-17T09:30:00+0530,88.42,88.445,88.42,88.445,5,14791
2023-03-17T09:35:00+0530,88.445,88.445,88.445,88.445,0,14791
2023-03-17T09:40:00+0530,88.445,88.48,88.445,88.48,23,14789
2023-03-17T09:45:00+0530,88.48,88.4925,88.48,88.4925,12,14789
2023-03-17T09:50:00+0530,88.4925,88.4925,88.4925,88.4925,0,14789
2023-03-17T09:55:00+0530,88.4925,88.4925,88.46,88.46,5,14815
2023-03-17T10:00:00+0530,88.46,88.47,88.46,88.47,10,14810
2023-03-17T10:05:00+0530,88.47,88.47,88.47,88.47,0,14810
2023-03-17T10:10:00+0530,88.47,88.4825,88.47,88.4825,4,14800
2023-03-17T10:15:00+0530,88.4825,88.51,88.4825,88.51,111,14796
2023-03-17T10:20:00+0530,88.51,88.51,88.51,88.51,0,14796
2023-03-17T10:25:00+0530,88.51,88.51,88.51,88.51,10,14788
2023-03-17T10:30:00+0530,88.51,88.51,88.49,88.49,10,14797
2023-03-17T10:35:00+0530,88.49,88.49,88.47,88.47,14,14794
2023-03-17T10:40:00+0530,88.47,88.4775,88.47,88.4775,3,14794
2023-03-17T10:45:00+0530,88.4775,88.4775,88.4775,88.4775,0,14794
2023-03-17T10:50:00+0530,88.4775,88.4775,88.4775,88.4775,0,14794
2023-03-17T10:55:00+0530,88.4775,88.4775,88.4775,88.4775,0,14794
2023-03-17T11:00:00+0530,88.4775,88.4775,88.4625,88.4625,2,14794
2023-03-17T11:05:00+0530,88.4625,88.4625,88.45,88.45,27,14794
2023-03-17T11:10:00+0530,88.45,88.45,88.45,88.45,0,14794
2023-03-17T11:15:00+0530,88.45,88.465,88.45,88.465,10,14793
2023-03-17T11:20:00+0530,88.465,88.465,88.465,88.465,0,14793
2023-03-17T11:25:00+0530,88.465,88.465,88.445,88.445,4,14793
2023-03-17T11:30:00+0530,88.445,88.445,88.445,88.445,0,14793
2023-03-17T11:35:00+0530,88.445,88.445,88.445,88.445,0,14793
2023-03-17T11:40:00+0530,88.445,88.445,88.445,88.445,0,14793
2023-03-17T11:45:00+0530,88.445,88.445,88.445,88.445,2,14797
2023-03-17T11:50:00+0530,88.445,88.445,88.445,88.445,0,14797
2023-03-17T11:55:00+0530,88.445,88.445,88.445,88.445,0,14797
2023-03-17T12:00:00+0530,88.445,88.445,88.445,88.445,1,14799
2023-03-17T12:05:00+0530,88.445,88.4475,88.445,88.4475,5,14798
2023-03-17T12:10:00+0530,88.4475,88.4475,88.4475,88.4475,0,14798
2023-03-17T12:15:00+0530,88.4475,88.4475,88.4475,88.4475,0,14798
2023-03-17T12:20:00+0530,88.4475,88.5,88.4475,88.5,13,14798
2023-03-17T12:25:00+0530,88.5,88.55,88.5,88.53,55,14840
2023-03-17T12:30:00+0530,88.5475,88.55,88.53,88.55,19,14840
2023-03-17T12:35:00+0530,88.55,88.6,88.55,88.56,50,14825
2023-03-17T12:40:00+0530,88.56,88.5775,88.56,88.5775,107,14825
2023-03-17T12:45:00+0530,88.5775,88.61,88.5775,88.61,15,14923
2023-03-17T12:50:00+0530,88.61,88.63,88.6,88.605,69,14979
2023-03-17T12:55:00+0530,88.605,88.6325,88.605,88.625,186,15000
2023-03-17T13:00:00+0530,88.625,88.6575,88.625,88.6575,263,15327
2023-03-17T13:05:00+0530,88.6575,88.6575,88.6,88.6,5,15326
2023-03-17T13:10:00+0530,88.6,88.6125,88.6,88.6125,6,15326
2023-03-17T13:15:00+0530,88.6125,88.615,88.59,88.615,20,15326
2023-03-17T13:20:00+0530,88.615,88.63,88.615,88.63,8,15340
2023-03-17T13:25:00+0530,88.63,88.63,88.63,88.63,0,15340
2023-03-17T13:30:00+0530,88.63,88.63,88.63,88.63,0,15340
2023-03-17T13:35:00+0530,88.63,88.6575,88.63,88.6575,41,15342
2023-03-17T13:40:00+0530,88.6575,88.66,88.6575,88.66,2,15342
2023-03-17T13:45:00+0530,88.66,88.66,88.59,88.59,4,15359
2023-03-17T13:50:00+0530,88.59,88.59,88.5625,88.5625,66,15360
2023-03-17T13:55:00+0530,88.5625,88.5625,88.55,88.55,274,15299
2023-03-17T14:00:00+0530,88.55,88.55,88.55,88.55,0,15299
2023-03-17T14:05:00+0530,88.55,88.61,88.55,88.61,15,15042
2023-03-17T14:10:00+0530,88.61,88.61,88.6,88.6,10,15042
2023-03-17T14:15:00+0530,88.6,88.6,88.59,88.59,10,15042
2023-03-17T14:20:00+0530,88.59,88.59,88.59,88.59,10,15042
2023-03-17T14:25:00+0530,88.59,88.59,88.59,88.59,0,15042
2023-03-17T14:30:00+0530,88.59,88.6125,88.59,88.6125,2,15045
2023-03-17T14:35:00+0530,88.6125,88.6125,88.5875,88.5875,3,15047
2023-03-17T14:40:00+0530,88.5875,88.5875,88.5875,88.5875,0,15047
2023-03-17T14:45:00+0530,88.5875,88.5875,88.5875,88.5875,0,15047
2023-03-17T14:50:00+0530,88.5875,88.5875,88.52,88.52,210,14862
2023-03-17T14:55:00+0530,88.52,88.52,88.4675,88.4675,69,14839
2023-03-17T15:00:00+0530,88.4675,88.5125,88.4675,88.5125,16,14839
2023-03-17T15:05:00+0530,88.5125,88.5125,88.4975,88.5075,5,14841
2023-03-17T15:10:00+0530,88.5075,88.5075,88.4775,88.4775,13,14841
2023-03-17T15:15:00+0530,88.4775,88.4775,88.46,88.46,53,14846
2023-03-17T15:20:00+0530,88.46,88.465,88.45,88.4525,108,14936
2023-03-17T15:25:00+0530,88.4525,88.5075,88.4525,88.5075,1,14937
2023-03-17T15:30:00+0530,88.5075,88.5075,88.5,88.5,27,14938
2023-03-17T15:35:00+0530,88.5,88.5,88.5,88.5,0,14938
2023-03-17T15:40:00+0530,88.5,88.5,88.4825,88.4825,1,14934
2023-03-17T15:45:00+0530,88.4825,88.4825,88.44,88.44,9,14934
2023-03-17T15:50:00+0530,88.44,88.44,88.44,88.44,0,14934
2023-03-17T15:55:00+0530,88.44,88.4575,88.44,88.4575,2,14936
2023-03-17T16:00:00+0530,88.4575,88.4775,88.4575,88.4775,2,14938
2023-03-17T16:05:00+0530,88.4775,88.4775,88.44,88.44,11,14938
2023-03-17T16:10:00+0530,88.44,88.445,88.425,88.4325,20,14941
2023-03-17T16:15:00+0530,88.4325,88.4325,88.4325,88.4325,0,14941
2023-03-17T16:20:00+0530,88.4325,88.46,88.4325,88.45,100,14989
2023-03-17T16:25:00+0530,88.45,88.45,88.45,88.45,0,14989
2023-03-17T16:30:00+0530,88.45,88.45,88.45,88.45,0,14989
2023-03-17T16:35:00+0530,88.45,88.45,88.45,88.45,0,14989
2023-03-17T16:40:00+0530,88.45,88.45,88.4425,88.45,18,14988
2023-03-17T16:45:00+0530,88.45,88.48,88.45,88.48,106,14987
2023-03-17T16:50:00+0530,88.48,88.48,88.44,88.44,179,14957
2023-03-17T16:55:00+0530,88.44,88.45,88.35,88.35,617,14935
2023-03-20T09:00:00+0530,88.5,88.6825,88.4975,88.61,431,14734
2023-03-20T09:05:00+0530,88.61,88.6375,88.6,88.62,185,14825
2023-03-20T09:10:00+0530,88.62,88.6275,88.6,88.6,45,14937
2023-03-20T09:15:00+0530,88.6,88.6,88.59,88.59,9,14946
2023-03-20T09:20:00+0530,88.59,88.6075,88.59,88.6,38,14950
2023-03-20T09:25:00+0530,88.6,88.61,88.6,88.61,14,14984
2023-03-20T09:30:00+0530,88.61,88.61,88.61,88.61,3,14986
2023-03-20T09:35:00+0530,88.61,88.6225,88.61,88.62,165,15106
2023-03-20T09:40:00+0530,88.62,88.645,88.62,88.64,16,15110
2023-03-20T09:45:00+0530,88.64,88.655,88.6325,88.6325,111,15110
2023-03-20T09:50:00+0530,88.6325,88.6325,88.6125,88.6125,40,15122
2023-03-20T09:55:00+0530,88.6125,88.6125,88.6125,88.6125,0,15122
2023-03-20T10:00:00+0530,88.6125,88.625,88.6125,88.615,95,15175
2023-03-20T10:05:00+0530,88.615,88.615,88.6,88.6,6,15175
2023-03-20T10:10:00+0530,88.6,88.6,88.5875,88.595,20,15173
2023-03-20T10:15:00+0530,88.595,88.64,88.595,88.6325,198,15200
2023-03-20T10:20:00+0530,88.6325,88.65,88.6325,88.6375,39,15320
2023-03-20T10:25:00+0530,88.6375,88.665,88.6375,88.665,16,15331
2023-03-20T10:30:00+0530,88.665,88.68,88.665,88.68,15,15331
2023-03-20T10:35:00+0530,88.68,88.6875,88.68,88.68,28,15349
2023-03-20T10:40:00+0530,88.68,88.6875,88.655,88.655,34,15349
2023-03-20T10:45:00+0530,88.655,88.68,88.655,88.68,10,15354
